path,label
C:\Users\Administrateur\Documents\P2M\dataset\université\emna\université-emna-29.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\travailler\eya\travailler-eya-15.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\esm\emna\esm-emna-16.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\emna\kahwa-emna-13.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\travailler\emna\travailler-emna-2.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-9.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\sœur\maycem\sœur-maycem-27.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\taxi\maycem\taxi-maycem-19.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\maycem\kahwa-maycem-13.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\labes\eya\labes-eya-17.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\taxi\emna\taxi-emna-23.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\faux\yasmine\faux-yasmine-15.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-16.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-11.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\yasmine\sponsor-yasmine-26.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\emna\kahwa-emna-3.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\eya\entikhabet-eya-4.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-24.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\entendant\emna\entendant-emna-1.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\maman\emna\maman-emna-12.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\help\eya\help-eya-20.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-5.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\handicap\eya\handicap-eya-30.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\eya\entikhabet-eya-16.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\objectif\maycem\objectif-maycem-2.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\dar\maycem\dar-maycem-27.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\objectif\maycem\objectif-maycem-11.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\objectif\emna\objectif-emna-12.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\armée\yasmine\armée-yasmine-17.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\taxi\maycem\taxi-maycem-20.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\emna\psychologie-emna-15.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\objectif\emna\objectif-emna-15.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\carta\maycem\carta-maycem-20.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\dar\maycem\dar-maycem-30.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-2.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-1.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\mayecm\sponsor-mayecm-26.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\objectif\eya\objectif-eya-25.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\carta\emna\carta-emna-4.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\emna\psychologie-emna-14.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\dar\eya\dar-eya-36.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\entendant\eya\entendant-eya-17.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\maman\emna\maman-emna-23.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\help\eya\help-eya-5.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-14.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\eya\psychologie-eya-30.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\dance\maycem\dance-maycem-5.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\dar\emna\dar-emna-11.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\directeur\emna\directeur-emna-25.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\directeur\maycem\directeur-maycem-18.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-16.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\jadda\emna\jadda-emna-2.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\travailler\emna\travailler-emna-11.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-7.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\entendant\maycem\entendant-maycem-12.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\emna\psychologie-emna-4.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\yasmine\kahwa-yasmine-6.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\taxi\yasmine\taxi-yasmine-28.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-29.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\dar\emna\dar-emna-22.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\armée\yasmine\armée-yasmine-28.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-26.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\septembre\maycem\septembre-maycem-20.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\objectif\emna\objectif-emna-3.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-15.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\labes\eya\labes-eya-2.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\objectif\emna\objectif-emna-4.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\carta\maycem\carta-maycem-15.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-9.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\dar\emna\dar-emna-20.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\jadda\emna\jadda-emna-23.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\objectif\eya\objectif-eya-12.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-15.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\septembre\eya\septembre-eya-29.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\taxi\maycem\taxi-maycem-10.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\université\yasmine\université-yasmine-14.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-23.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\officiel\maycem\officiel-maycem-26.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-35.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\taxi\yasmine\taxi-yasmine-1.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\université\maycem\université-maycem-18.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-1.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-20.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-38.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\esm\emna\esm-emna-15.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-28.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\maycem\entikhabet-maycem-22.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\emna\sponsor-emna-10.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\travailler\emna\travailler-emna-1.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\esm\maycem\esm-maycem-22.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\objectif\maycem\objectif-maycem-19.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\armée\yasmine\armée-yasmine-21.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\labes\emna\labes-emna-21.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-14.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-17.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\objectif\maycem\objectif-maycem-9.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\labes\emna\labes-emna-4.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\université\emna\université-emna-23.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\maman\yasmine\maman-yasmine-4.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\université\emna\université-emna-8.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-31.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\yasmine\kahwa-yasmine-9.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\taxi\yasmine\taxi-yasmine-8.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\armée\emna\armée-emna-15.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\handicap\eya\handicap-eya-12.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\entendant\eya\entendant-eya-9.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-37.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\armée\yasmine\armée-yasmine-19.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\dar\maycem\dar-maycem-22.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-26.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-22.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\esm\maycem\esm-maycem-6.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\emna\sponsor-emna-20.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-29.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\dance\maycem\dance-maycem-10.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\dar\eya\dar-eya-20.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\emna\entikhabet-emna-6.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\armée\yasmine\armée-yasmine-20.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\taxi\yasmine\taxi-yasmine-27.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\yasmine\kahwa-yasmine-35.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\maman\yasmine\maman-yasmine-11.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-19.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-2.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\taxi\maycem\taxi-maycem-13.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-17.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\maycem\kahwa-maycem-35.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\septembre\eya\septembre-eya-14.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\handicap\maycem\handicap-maycem-9.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\taxi\maycem\taxi-maycem-6.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\dar\eya\dar-eya-22.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\directeur\emna\directeur-emna-16.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\armée\maycem\armée-maycem-7.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\labes\eya\labes-eya-15.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\handicap\maycem\handicap-maycem-14.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-15.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\labes\emna\labes-emna-26.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\maycem\entikhabet-maycem-21.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\université\maycem\université-maycem-21.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-19.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\taxi\yasmine\taxi-yasmine-24.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\entendant\eya\entendant-eya-12.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\travailler\emna\travailler-emna-14.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\eya\baladiya-eya-22.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\université\emna\université-emna-26.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\maycem\kahwa-maycem-5.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\handicap\eya\handicap-eya-8.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\officiel\yasmine\officiel-yasmine-17.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-38.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\jadda\emna\jadda-emna-13.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\dar\eya\dar-eya-11.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\carta\emna\carta-emna-10.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-9.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\eya\baladiya-eya-7.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\faux\yasmine\faux-yasmine-24.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\directeur\maycem\directeur-maycem-9.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\entendant\emna\entendant-emna-13.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-24.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-14.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\dar\eya\dar-eya-14.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\taxi\emna\taxi-emna-26.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\entendant\emna\entendant-emna-4.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\esm\emna\esm-emna-32.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\faux\yasmine\faux-yasmine-26.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\armée\yasmine\armée-yasmine-8.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\help\emna\help-emna-2.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\labes\emna\labes-emna-9.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-11.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-6.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\help\eya\help-eya-21.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\objectif\maycem\objectif-maycem-17.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\eya\psychologie-eya-33.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\entendant\eya\entendant-eya-28.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\objectif\eya\objectif-eya-5.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\help\eya\help-eya-12.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\help\maycem\help-maycem-2.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\emna\baladiya-emna-17.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\eya\baladiya-eya-9.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\directeur\maycem\directeur-maycem-14.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-1.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\officiel\maycem\officiel-maycem-10.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-21.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-30.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-20.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\handicap\eya\handicap-eya-6.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\objectif\emna\objectif-emna-23.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\entendant\maycem\entendant-maycem-28.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\handicap\maycem\handicap-maycem-4.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-3.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\armée\maycem\armée-maycem-27.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\objectif\maycem\objectif-maycem-22.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-25.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-20.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-34.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\help\eya\help-eya-25.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\eya\entikhabet-eya-30.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-23.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\officiel\emna\officiel-emna-15.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\travailler\emna\travailler-emna-8.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\esm\emna\esm-emna-6.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-11.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-18.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\maycem\entikhabet-maycem-24.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-37.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\maman\yasmine\maman-yasmine-23.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\esm\emna\esm-emna-1.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-3.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\université\maycem\université-maycem-13.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\taxi\emna\taxi-emna-14.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-21.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\dance\maycem\dance-maycem-36.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\armée\emna\armée-emna-30.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\université\yasmine\université-yasmine-20.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\sœur\maycem\sœur-maycem-6.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-13.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\université\yasmine\université-yasmine-23.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\eya\entikhabet-eya-6.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\officiel\maycem\officiel-maycem-34.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-7.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-1.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\officiel\yasmine\officiel-yasmine-12.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-8.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\entendant\emna\entendant-emna-16.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\emna\sponsor-emna-16.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\armée\emna\armée-emna-19.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-28.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\handicap\emna\handicap-emna-25.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-36.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\emna\psychologie-emna-10.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\taxi\maycem\taxi-maycem-26.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\sœur\maycem\sœur-maycem-19.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\yasmine\kahwa-yasmine-19.jpg,kahwa
